index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS,totla price,unit sold
561,404-5926144-0737167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,820,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,473995,IN,FALSE,,,,90000,140
562,407-0010438-9058746,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,801,LUCKNOW,UTTAR PRADESH,226025,IN,FALSE,,,,78750,51
563,405-7730926-6032325,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,,,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,203205,IN,FALSE,Easy Ship,,,68750,51
564,171-6907664-7672347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400098,IN,FALSE,,,,135000,24
565,404-0072596-3665116,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,540,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE,,,,240000,26
566,406-8833813-9606757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1338,MAVELIKKARA,KERALA,690107,IN,FALSE,,,,112500,64
567,408-3892272-6235562,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,540,KOLKATA,WEST BENGAL,700022,IN,FALSE,,,,62500,150
568,171-9584070-4172351,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,625,HYDERABAD,TELANGANA,500032,IN,FALSE,,,,50000,54
569,402-1220435-6391519,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,364,THANE,MAHARASHTRA,400615,IN,FALSE,Easy Ship,,,60000,53
570,404-5137687-4471546,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,429,BILASPUR,CHHATTISGARH,495001,IN,FALSE,,,,146250,34
571,171-0065908-0641927,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XXL,Unshipped,1,INR,899,MYSURU,KARNATAKA,570001,IN,FALSE,,,,262500,39
572,403-3416641-9569165,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,QADIAN,PUNJAB,143516,IN,FALSE,,,,120000,78
573,404-1694926-5861958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1126,BHUBANESWAR,ODISHA,751021,IN,FALSE,,,,117000,170
574,402-5767256-6281114,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,KALABURGI,KARNATAKA,585101,IN,FALSE,,,,105000,85
575,403-3410267-0750719,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,432,NAGPUR,MAHARASHTRA,440003,IN,FALSE,,,,105000,54
576,403-9122678-2549117,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,Rangareddy,TELANGANA,509327,IN,FALSE,,,,187500,53
577,402-7676083-2016323,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,725,HYDERABAD,TELANGANA,500089,IN,FALSE,,,,332500,48
578,404-7830524-8312347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500013,IN,FALSE,,,,165000,105
579,402-5917367-0340362,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,825,Ahmedabad,Gujarat,380054,IN,FALSE,Easy Ship,,,135000,175
580,408-7154712-8009957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600063,IN,FALSE,,,,105000,99
581,402-6250862-8853945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1213,DHARMANAGAR,TRIPURA,799250,IN,FALSE,,,,122500,72
582,406-0002738-2742749,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,680,JAIPUR,RAJASTHAN,302012,IN,FALSE,,,,206250,56
583,403-6658095-6765934,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,568,Jhajjar,HARYANA,124103,IN,FALSE,Easy Ship,,,1722,64
584,402-7304691-3952343,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,939,HYDERABAD,TELANGANA,500005,IN,FALSE,,,,2240,116
585,407-6959497-7065133,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,279,BENGALURU,KARNATAKA,560105,IN,FALSE,,,,5312,179
586,406-0117804-3287554,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,487,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE,,,,1408,102
587,407-9183800-1013951,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,458,VADODARA,Gujarat,390016,IN,FALSE,,,,1350,79
588,405-0930056-6437111,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,692,MEERUT,UTTAR PRADESH,250001,IN,FALSE,,,,476,62
589,405-7472210-7516334,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,469,HYDERABAD,TELANGANA,500089,IN,FALSE,,,,1560,54
590,408-4366006-6437145,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,,,2220,123
591,403-3676854-5721945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE,,,,6084,162
592,408-6618566-0057120,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,680,MUDBIDRI,KARNATAKA,574227,IN,FALSE,,,,1749,91
593,171-7822891-4076363,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,VASCO DA GAMA,GOA,403802,IN,FALSE,,,,1682,60
594,406-3015774-3032307,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,989,NADIAD,Gujarat,387001,IN,FALSE,,,,256,53
595,407-8925293-2306747,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099,Janipur,JAMMU & KASHMIR,180007,IN,FALSE,Easy Ship,,,984,41
596,402-7386453-2621962,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,588,Nagpur,MAHARASHTRA,440015,IN,FALSE,,,,2318,79
597,405-7939580-3974740,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,999,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,,,,4900,124
598,402-1304000-3677964,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,487,HYDERABAD,TELANGANA,500006,IN,FALSE,,,,1887,68
599,403-7294367-8346767,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,653,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,FALSE,,,,1377,38
600,403-7294367-8346767,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,496,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,FALSE,,,,864,34
601,406-3069661-8992322,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,319,KANPURKanpur,UTTAR PRADESH,208013,IN,FALSE,,,,1170,30
602,405-6917473-7822701,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,,,HYDERABAD,TELANGANA,500098,IN,FALSE,,,,2496,74
603,405-2853362-9249968,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112,BENGALURU,KARNATAKA,560064,IN,FALSE,,,,6600,124
604,408-5685967-2798764,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517,Hamirpur,UTTAR PRADESH,210504,IN,FALSE,,,,2160,68
605,407-1521483-6236364,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600086,IN,FALSE,,,,2014,66
606,407-3192826-3199543,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1099,AMRITSAR,PUNJAB,143001,IN,FALSE,,,,1428,60
607,405-6680529-6046716,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,375,NEW DELHI,DELHI,110039,IN,FALSE,,,,1989,48
608,407-3789221-2643524,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,517,COIMBATORE,TAMIL NADU,641037,IN,FALSE,,,,3978,75
609,171-0201364-0214715,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,692,PALI,RAJASTHAN,306401,IN,FALSE,,,,8330,143
610,404-5782230-8762723,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,BASSEIN,MAHARASHTRA,401201,IN,FALSE,,,,3485,85
611,404-2222453-6739538,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,696,BASSEIN,MAHARASHTRA,401201,IN,FALSE,Easy Ship,,,2268,79
612,408-7009060-8830716,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,THIRUVALLA,KERALA,689101,IN,FALSE,,,,2279,53
613,402-3663529-2350713,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE,,,,2064,56
614,406-6439645-8186752,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,IMPHAL,MANIPUR,795113,IN,FALSE,,,,5460,83
539,408-1221783-1443515,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112,Pune,MAHARASHTRA,411033,IN,FALSE,,,,8575,36
540,404-3977029-4836363,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,,,4455,61
541,406-6993846-8855562,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1338,ROORKEE,UTTARAKHAND,247667,IN,FALSE,,,,3096,119
542,405-5018129-4536368,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,517,MANGALURU,KARNATAKA,575006,IN,FALSE,,,,2184,35
543,406-3787864-1268330,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,NAGPUR,MAHARASHTRA,440006,IN,FALSE,,,,3200,46
544,171-8504713-0689107,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,725,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,,5800,13
545,402-9564773-1029157,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,363,JAIPUR,RAJASTHAN,303905,IN,FALSE,,,,9129,36
546,405-4930362-9342759,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666,Golabandha,ODISHA,761002,IN,FALSE,,,,4488,68
547,402-4976284-7401969,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,ROHTAK,HARYANA,124001,IN,FALSE,,,,3002,120
548,404-7724638-9574745,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,S,Unshipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE,,,,2666,38
549,408-9182064-6638723,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,449,CHENNAI,TAMIL NADU,600089,IN,FALSE,,,,2484,51
550,171-9163388-0505130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696,BHATPARA,WEST BENGAL,743127,IN,FALSE,,,,6027,8
551,171-4737030-9245958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,Palampur,HIMACHAL PRADESH,176092,IN,FALSE,,,,7452,20
552,402-3889665-2309117,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,625,PUNE,MAHARASHTRA,411001,IN,FALSE,Easy Ship,,,3640,44
553,404-0489249-5004350,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,KANPUR,UTTAR PRADESH,208017,IN,FALSE,,,,1920,122
630,405-1437048-4974713,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Cancelled,0,,,BOKARO STEEL CITY,JHARKHAND,827012,IN,FALSE,,,,1696,45
631,402-9348518-5984354,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,FALSE,,,,1476,38
632,402-9348518-5984354,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,FALSE,,,,3792,20
633,406-8892825-4377127,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,GURUGRAM,HARYANA,122002,IN,FALSE,,,,5828,22
634,406-7955475-7819507,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,458,BENGALURU,KARNATAKA,560076,IN,FALSE,,,,2380,54
635,405-6675358-3715504,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597,Ulhasnagar,MAHARASHTRA,421001,IN,FALSE,,,,1444,136
636,171-7920358-6691543,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,BENGALURU,KARNATAKA,560100,IN,FALSE,,,,1360,53
637,406-7722012-4093964,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,1249,INDORE,MADHYA PRADESH,452010,IN,FALSE,Easy Ship,,,1290,42
638,408-7616878-8551517,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,801,HALWARA,PUNJAB,141106,IN,FALSE,,,,3108,29
639,408-8068196-8707526,04-30-22,Cancelled,Amazon,Amazon.in,Standard,Shirt,XXL,Cancelled,0,,,THANE,MAHARASHTRA,401101,IN,FALSE,,,,5952,125
640,407-2512537-5717124,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,393,BENGALURU,KARNATAKA,560056,IN,FALSE,,,,2924,225
641,406-3257301-5556318,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,744,"Neelakudi, Thiruvarur",TAMIL NADU,610005,IN,FALSE,,,,3102,475
642,402-7784273-3159533,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,540,JAIPUR,RAJASTHAN,302021,IN,FALSE,,,,2580,125
643,403-9745522-7408318,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,696,CUTTACK,ODISHA,753009,IN,FALSE,,,,2448,175
644,405-7523500-6097912,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,512,KOLKATA,WEST BENGAL,700032,IN,FALSE,,,,68750,50
645,171-0947491-1860302,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,922,MUMBAI,MAHARASHTRA,400078,IN,FALSE,,,,101250,125
646,407-9614308-2636322,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,818,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE,,,,213750,225
647,171-6153595-4758722,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,2,INR,2224,VASAI VIRAR,MAHARASHTRA,401209,IN,FALSE,,,,56250,445
648,402-0721169-8180327,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1112,KOLKATA,WEST BENGAL,700089,IN,FALSE,,,,61250,150
649,406-9129776-9779513,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,792,SHIMLA,HIMACHAL PRADESH,171009,IN,FALSE,,,,20000,175
650,406-4276465-0364334,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,824,NEW DELHI,DELHI,110085,IN,FALSE,,,,68750,25
651,402-8123545-4535558,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,358.1,COIMBATORE,TAMIL NADU,641062,IN,FALSE,Easy Ship,,,101250,75
652,408-0987613-5525924,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Cancelled,0,,,DARBHANGA,BIHAR,846003,IN,FALSE,,,,222500,175
653,406-0038568-0852338,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759,BURDWAN,WEST BENGAL,713101,IN,FALSE,,,,75000,450
654,403-5684700-6277902,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500055,IN,FALSE,,,,70000,150
655,403-2561797-6193141,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,FALSE,,,,11250,150
656,406-4980665-9833930,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,625,Secunderabad,TELANGANA,500094,IN,FALSE,,,,45000,75
657,405-9201316-2870743,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,518,MIHAN,MAHARASHTRA,441110,IN,TRUE,Easy Ship,,,87500,75
658,408-7966317-7457928,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,NEW DELHI,DELHI,110092,IN,FALSE,Easy Ship,,,225000,200
659,171-0983521-4425145,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744,HYDERABAD,TELANGANA,500090,IN,FALSE,,,,75000,470
660,403-5847066-2369918,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112,KHURJA,UTTAR PRADESH,203131,IN,FALSE,,,,60000,175
661,404-9771516-3764302,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,FALSE,,,,33750,150
662,405-0534257-8109938,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,486,NEW DELHI,DELHI,110029,IN,FALSE,,,,45000,100
663,171-5702903-4981901,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,888,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Easy Ship,,,100000,125
664,406-6474243-1265115,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,666,Choglamsar,LADAKH,194104,IN,FALSE,,,,282000,250
665,405-3523941-5355524,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,487,HYDERABAD,TELANGANA,502319,IN,FALSE,Easy Ship,,,105000,500
666,405-3523941-5355524,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,597,HYDERABAD,TELANGANA,502319,IN,FALSE,Easy Ship,,,82500,250
667,403-5082537-8368348,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,363,BENGALURU,KARNATAKA,560033,IN,FALSE,Easy Ship,,,55000,175
668,408-5947919-3506726,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,512,YAVATMAL,MAHARASHTRA,445001,IN,FALSE,,,,81250,150
669,408-6114783-6199528,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,377,Allahabad,UTTAR PRADESH,212404,IN,FALSE,,,,175000,150
670,408-6114783-6199528,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,377,Allahabad,UTTAR PRADESH,212404,IN,FALSE,,,,325000,300
671,408-9630926-2785104,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Cancelled,0,,,REDHAKHOL,ODISHA,768106,IN,FALSE,,,,150000,500
672,403-5342526-7867558,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,,,FARIDABAD,HARYANA,121002,IN,FALSE,Easy Ship,,,96250,300
673,404-2255125-4533134,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,967,CHENNAI,TAMIL NADU,600071,IN,FALSE,,,,82500,225
674,171-5594281-0212357,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,788,SHILLONG,MEGHALAYA,793018,IN,FALSE,Easy Ship,,,97500,175
675,405-6041428-1576346,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,GURUGRAM,HARYANA,122001,IN,FALSE,,,,210000,200
676,405-5933927-3375545,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1058.93,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship,,,325000,375
677,405-5933927-3375545,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1249.11,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship,,,180000,525
678,405-3785331-3948333,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597,HYDERABAD,TELANGANA,500055,IN,FALSE,,,,123750,300
679,404-8711304-7038702,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500084,IN,FALSE,,,,96250,225
680,405-2872303-9941933,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,5XL,On the Way,0,INR,700.96,AHMEDABAD,Gujarat,380015,IN,FALSE,Easy Ship,,,130000,200
681,402-6464284-9643538,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1213,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,243503,IN,FALSE,,,,262500,175
682,405-7534473-2900341,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,517,Rourkela,ODISHA,769015,IN,FALSE,,,,341250,350
683,407-2944929-6438702,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,662,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE,Easy Ship,,,180000,475
684,171-0362861-1228360,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,568,VIZIANAGARAM,ANDHRA PRADESH,535004,IN,FALSE,,,,123750,275
685,404-5775216-5570767,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,476,JAIPUR,RAJASTHAN,302019,IN,FALSE,,,,110000,200
686,171-2754000-1881907,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,316,DHARWAD,KARNATAKA,580003,IN,FALSE,Easy Ship,,,113750,175
687,408-2784061-1695540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,486,DAULATPUR,HIMACHAL PRADESH,177204,IN,FALSE,,,,245000,125
688,403-8794854-0523518,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,517,HYDERABAD,TELANGANA,500053,IN,FALSE,,,,308750,225
689,404-4680896-8003501,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,1186,JALNA,MAHARASHTRA,431203,IN,FALSE,,,,137500,400
690,405-8314081-3929157,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376,KARIMNAGAR,TELANGANA,505001,IN,FALSE,,,,90000,225
691,406-1694518-5618746,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,L,Cancelled,0,,,BILASPUR,CHHATTISGARH,495001,IN,FALSE,,,,78750,125
692,408-5094125-1397968,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,715,NEW DELHI,DELHI,110033,IN,FALSE,,,,68750,100
693,402-6569321-5308311,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1065,"ARVI,Dist- wardha",MAHARASHTRA,442201,IN,FALSE,,,,135000,100
694,406-5828889-4813915,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,,,,240000,225
695,402-4832715-9188334,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,Kurseong,WEST BENGAL,734203,IN,FALSE,,,,112500,375
696,408-9898972-5365901,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1099,HYDERABAD,TELANGANA,500015,IN,FALSE,Easy Ship,,,62500,200
697,408-7275140-3593905,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744,NANDURA,MAHARASHTRA,443404,IN,FALSE,,,,50000,195
698,405-7907546-1330739,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,329,DIU,DADRA AND NAGAR,362570,IN,FALSE,,,,60000,175
699,405-7732656-4733913,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,362,DIU,DADRA AND NAGAR,362570,IN,FALSE,Easy Ship,,,146250,150
700,405-7732656-4733913,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,342,DIU,DADRA AND NAGAR,362570,IN,FALSE,Easy Ship,,,262500,250
